Linea_id,Casa,Cantidad_asignada,Costo_asignado,Metodo,Confianza,Justificacion
1428,Casa 1,2.0,4800.0,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1435,Casa 2,8.0,47575.2,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1436,Casa 2,10.0,13318.599999999999,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1447,Casa 2,15.0,16314.149999999998,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1490,Casa 2,8.0,10449.52,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1525,Casa 1,0.5,419.91,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1525,Casa 3,14.5,12177.390000000001,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1526,Casa 1,2.0,2612.38,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1564,Casa 3,2.0,1679.64,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1761,Casa 3,6.0,8256.66,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1762,Casa 3,18.0,15976.98,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1824,Casa 3,10.0,8982.3,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1837,Casa 3,10.0,9646.0,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1890,Casa 3,5.0,25805.300000000003,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1899,Casa 4,2.0,4223.0,Reconstrucción analítica,Alta,Balance receta + etapa + fecha
1908,Casa 4,10.0,10336.300000000001,Reconstrucción analítica,Alta,Balance receta + etapa + fecha
1909,Casa 3,4.75,7608.4075,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1909,Casa 4,3.25,5205.7525,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1929,Casa 4,20.0,2247.8,Reconstrucción analítica,Alta,Balance receta + etapa + fecha
1937,Casa 4,20.0,20672.600000000002,Reconstrucción analítica,Alta,Balance receta + etapa + fecha
1938,Casa 4,8.0,12814.16,Reconstrucción analítica,Alta,Balance receta + etapa + fecha
1977,Casa 4,4.0,6407.08,Reconstrucción analítica,Alta,Balance receta + etapa + fecha
1978,Casa 4,3.0,15483.18,Reconstrucción analítica,Alta,Balance receta + etapa + fecha
1138,Casa 1,0.25,1293.1425,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1138,Casa 2,0.25,1293.1425,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1138,Casa 3,0.25,1293.1425,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1138,Casa 4,0.25,1293.1425,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1142,Casa 1,0.25,225.4425,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1142,Casa 2,0.25,225.4425,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1142,Casa 3,0.25,225.4425,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1142,Casa 4,0.25,225.4425,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1143,Casa 1,0.25,634.2925,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1143,Casa 2,0.25,634.2925,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1143,Casa 3,0.25,634.2925,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1143,Casa 4,0.25,634.2925,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1145,Casa 1,0.5,4729.205,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1145,Casa 2,0.5,4729.205,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1809,Casa 3,0.5,4729.205,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1809,Casa 4,0.5,4729.205,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1152,Casa 1,2.0,29720.36,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1152,Casa 2,1.0,14860.18,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1153,Casa 2,1.0,14860.18,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1153,Casa 3,2.0,29720.36,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1155,Casa 1,0.25,2864.6025,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1155,Casa 2,0.25,2864.6025,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1155,Casa 3,0.25,2864.6025,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1155,Casa 4,0.25,2864.6025,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1156,Casa 1,0.25,605.53,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1156,Casa 2,0.25,605.53,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1156,Casa 3,0.25,605.53,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1156,Casa 4,0.25,605.53,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1161,Casa 1,0.25,202.655,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1161,Casa 2,0.25,202.655,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1161,Casa 3,0.25,202.655,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1161,Casa 4,0.25,202.655,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1163,Casa 1,0.25,110.62,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1163,Casa 2,0.25,110.62,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1163,Casa 3,0.25,110.62,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1163,Casa 4,0.25,110.62,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1172,Casa 1,0.25,792.7,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1172,Casa 2,0.25,792.7,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1172,Casa 3,0.25,792.7,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1172,Casa 4,0.25,792.7,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1173,Casa 1,0.5,1444.25,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1173,Casa 2,0.5,1444.25,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1173,Casa 3,0.5,1444.25,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1173,Casa 4,0.5,1444.25,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1181,Casa 1,1.3333333333333333,3043.0666666666666,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1181,Casa 2,1.3333333333333333,3043.0666666666666,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1181,Casa 3,1.3333333333333333,3043.0666666666666,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1184,Casa 1,0.5,3936.285,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1184,Casa 2,0.5,3936.285,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1184,Casa 3,0.5,3936.285,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1184,Casa 4,0.5,3936.285,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1187,Casa 1,0.25,463.495,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1187,Casa 2,0.25,463.495,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1187,Casa 3,0.25,463.495,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1187,Casa 4,0.25,463.495,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1190,Casa 1,0.75,398.2275,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1190,Casa 2,0.25,132.7425,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1696,Casa 2,0.5,265.485,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1696,Casa 3,0.5,265.485,Reconstrucción analítica,Media,Balance receta + etapa + fecha
2232,Casa 3,0.25,132.7425,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
2232,Casa 4,0.75,398.2275,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1191,Casa 1,0.25,109.5125,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1191,Casa 2,0.25,109.5125,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1191,Casa 3,0.25,109.5125,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1191,Casa 4,0.25,109.5125,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1193,Casa 1,0.25,4534.07,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1193,Casa 2,0.25,4534.07,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1193,Casa 3,0.25,4534.07,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1193,Casa 4,0.25,4534.07,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1199,Casa 1,0.75,1423.6725000000001,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1199,Casa 2,0.75,1423.6725000000001,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1199,Casa 3,0.75,1423.6725000000001,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1199,Casa 4,0.75,1423.6725000000001,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1200,Casa 1,0.25,661.0625,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1200,Casa 2,0.25,661.0625,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1200,Casa 3,0.25,661.0625,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1200,Casa 4,0.25,661.0625,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1202,Casa 1,0.75,2299.1175,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1202,Casa 2,0.75,2299.1175,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1202,Casa 3,0.5,1532.745,Reconstrucción analítica,Media,Balance receta + etapa + fecha
2035,Casa 3,0.25,1730.7525,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
2035,Casa 4,0.75,5192.2575,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1204,Casa 1,0.25,11864.16,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1204,Casa 2,0.25,11864.16,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1204,Casa 3,0.25,11864.16,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1204,Casa 4,0.25,11864.16,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1206,Casa 1,0.25,279.8675,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1206,Casa 2,0.25,279.8675,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1206,Casa 3,0.25,279.8675,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1206,Casa 4,0.25,279.8675,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1208,Casa 1,0.5,184.955,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1208,Casa 2,0.5,184.955,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1208,Casa 3,0.5,184.955,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1208,Casa 4,0.5,184.955,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1209,Casa 1,0.25,101.5475,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1209,Casa 2,0.25,101.5475,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1209,Casa 3,0.25,101.5475,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1209,Casa 4,0.25,101.5475,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1213,Casa 1,0.25,674.3375,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1213,Casa 2,0.25,674.3375,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1213,Casa 3,0.25,674.3375,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1213,Casa 4,0.25,674.3375,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1215,Casa 1,1.0,2573.45,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1215,Casa 2,1.0,2573.45,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1215,Casa 3,1.0,2573.45,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1215,Casa 4,1.0,2573.45,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1216,Casa 1,0.25,369.9125,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1216,Casa 2,0.25,369.9125,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1216,Casa 3,0.25,369.9125,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1216,Casa 4,0.25,369.9125,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1218,Casa 1,0.5,817.255,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1218,Casa 2,0.5,817.255,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1218,Casa 3,0.5,817.255,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1218,Casa 4,0.5,817.255,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1219,Casa 1,0.5,1039.825,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1219,Casa 2,0.5,1039.825,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1219,Casa 3,0.5,1039.825,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1219,Casa 4,0.5,1039.825,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1222,Casa 1,0.25,190.265,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1222,Casa 2,0.25,190.265,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1222,Casa 3,0.25,190.265,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1222,Casa 4,0.25,190.265,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1226,Casa 1,1.25,13507.737500000001,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1226,Casa 2,0.75,8104.6425,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1267,Casa 2,0.5,4100.0,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1267,Casa 3,0.5,4100.0,Reconstrucción analítica,Media,Balance receta + etapa + fecha
2048,Casa 3,0.75,8370.135,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
2048,Casa 4,1.25,13950.225,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1237,Casa 1,0.25,180.0875,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1237,Casa 2,0.25,180.0875,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1237,Casa 3,0.25,180.0875,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1237,Casa 4,0.25,180.0875,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1239,Casa 1,0.25,704.8675,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1239,Casa 2,0.25,704.8675,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1239,Casa 3,0.25,704.8675,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1239,Casa 4,0.25,704.8675,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1240,Casa 1,0.5,333.63,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1240,Casa 2,0.5,333.63,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1240,Casa 3,0.5,333.63,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1240,Casa 4,0.5,333.63,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1241,Casa 1,0.25,186.505,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1241,Casa 2,0.25,186.505,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1241,Casa 3,0.25,186.505,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1241,Casa 4,0.25,186.505,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1249,Casa 1,0.25,238.0525,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1249,Casa 2,0.25,238.0525,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1249,Casa 3,0.25,238.0525,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1249,Casa 4,0.25,238.0525,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1250,Casa 1,0.5,1665.93,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1250,Casa 2,0.5,1665.93,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1250,Casa 3,0.5,1665.93,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1250,Casa 4,0.5,1665.93,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1252,Casa 1,0.25,1260.84,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1252,Casa 2,0.25,1260.84,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1252,Casa 3,0.25,1260.84,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1252,Casa 4,0.25,1260.84,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1261,Casa 1,2.5,2298.675,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1261,Casa 2,2.5,2298.675,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1295,Casa 3,2.5,2294.25,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1295,Casa 4,2.5,2294.25,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1271,Casa 1,0.25,1003.76,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1271,Casa 2,0.25,1003.76,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1271,Casa 3,0.25,1003.76,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1271,Casa 4,0.25,1003.76,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1278,Casa 1,1.75,557.5149999999999,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1278,Casa 2,1.75,557.5149999999999,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1278,Casa 3,1.5,477.86999999999995,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1302,Casa 3,0.25,79.645,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1302,Casa 4,1.75,557.515,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1279,Casa 1,0.25,142.7,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1279,Casa 2,0.25,142.7,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1279,Casa 3,0.25,142.7,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1279,Casa 4,0.25,142.7,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1280,Casa 1,1.0,72815.04,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
1293,Casa 1,1.0,50667.26,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
1293,Casa 2,1.0,50667.26,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
1306,Casa 2,1.0,62414.16,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
1316,Casa 2,1.0,63634.51,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
1522,Casa 3,2.0,31244.24,Reconstrucción analítica,Alta,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2097,Casa 3,1.0,74778.76,Reconstrucción analítica,Baja,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
2306,Casa 1,1.0,14476.99,Reconstrucción analítica,Media,Balance receta + etapa + fecha; Casa 4 excluida: piso/sanitarios pendiente
1296,Casa 1,0.5,109.29,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1296,Casa 2,0.5,109.29,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1296,Casa 3,0.5,109.29,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1296,Casa 4,0.5,109.29,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1304,Casa 1,0.75,232.965,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1304,Casa 2,0.75,232.965,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1304,Casa 3,0.75,232.965,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1304,Casa 4,0.75,232.965,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1313,Casa 1,0.25,64.16,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1313,Casa 2,0.25,64.16,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1313,Casa 3,0.25,64.16,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1313,Casa 4,0.25,64.16,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1330,Casa 1,0.5,1546.46,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1330,Casa 2,0.5,1546.46,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1609,Casa 3,0.5,1546.46,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1609,Casa 4,0.5,1546.46,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1332,Casa 1,0.5,553.095,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1332,Casa 2,0.5,553.095,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1332,Casa 3,0.5,553.095,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1332,Casa 4,0.5,553.095,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1335,Casa 1,0.25,751.105,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1335,Casa 2,0.25,751.105,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1335,Casa 3,0.25,751.105,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1335,Casa 4,0.25,751.105,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1347,Casa 1,0.25,184.07,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1347,Casa 2,0.25,184.07,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1347,Casa 3,0.25,184.07,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1347,Casa 4,0.25,184.07,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1352,Casa 1,0.25,783.85,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1352,Casa 2,0.25,783.85,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1352,Casa 3,0.25,783.85,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1352,Casa 4,0.25,783.85,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1353,Casa 1,0.5,5184.515,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1353,Casa 2,0.5,5184.515,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1651,Casa 3,0.5,7684.515,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1651,Casa 4,0.5,7684.515,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1354,Casa 1,0.25,242.2575,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1354,Casa 2,0.25,242.2575,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1354,Casa 3,0.25,242.2575,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1354,Casa 4,0.25,242.2575,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1373,Casa 1,0.25,375.0,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1373,Casa 2,0.25,375.0,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1373,Casa 3,0.25,375.0,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1373,Casa 4,0.25,375.0,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1388,Casa 1,0.25,991.3725,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1388,Casa 2,0.25,991.3725,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1388,Casa 3,0.25,991.3725,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1388,Casa 4,0.25,991.3725,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1408,Casa 1,0.75,376.98749999999995,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1408,Casa 2,0.75,376.98749999999995,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1408,Casa 3,0.75,376.98749999999995,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1408,Casa 4,0.75,376.98749999999995,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1444,Casa 1,0.25,303.76,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1444,Casa 2,0.25,303.76,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1444,Casa 3,0.25,303.76,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1444,Casa 4,0.25,303.76,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1445,Casa 1,0.25,100.0,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1445,Casa 2,0.25,100.0,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1445,Casa 3,0.25,100.0,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1445,Casa 4,0.25,100.0,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1449,Casa 2,2.0,5019.46,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1569,Casa 1,2.25,7594.245,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1569,Casa 2,0.25,843.805,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1569,Casa 3,2.25,7594.245,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1569,Casa 4,0.25,843.805,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1882,Casa 4,2.0,6805.3,Reconstrucción analítica,Alta,Balance receta + etapa + fecha
1459,Casa 1,0.25,1581.8575,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1459,Casa 2,0.25,1581.8575,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1459,Casa 3,0.25,1581.8575,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1459,Casa 4,0.25,1581.8575,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1461,Casa 2,1.0,14413.27,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1529,Casa 1,1.0,15094.69,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1865,Casa 3,1.0,15151.33,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1865,Casa 4,1.0,15151.33,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1463,Casa 1,0.75,5634.2925000000005,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1463,Casa 2,0.75,5634.2925000000005,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1463,Casa 3,0.75,5634.2925000000005,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1463,Casa 4,0.75,5634.2925000000005,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1466,Casa 1,0.5,1366.37,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1466,Casa 2,0.5,1366.37,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1466,Casa 3,0.5,1366.37,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1466,Casa 4,0.5,1366.37,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1470,Casa 1,0.25,1412.745,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1470,Casa 2,0.25,1412.745,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1470,Casa 3,0.25,1412.745,Reconstrucción analítica,Media,Balance receta + etapa + fecha
1470,Casa 4,0.25,1412.745,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1476,Casa 1,1.0,179.65,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1476,Casa 2,2.0,359.3,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1714,Casa 1,1.0,179.65,Reconstrucción analítica,Baja,Balance receta + etapa + fecha
1714,Casa 3,1.0,179.65,Reconstrucción analítica,Media,Balance receta + etapa + fecha
