Proveedor,Factura,Fecha,Descripcion_original,Cantidad,Precio_unitario,Total_linea,PDF_fuente,Linea_id,Material_homologado,Familia,Tipo_registro,Presentacion,Etapas_aplicables,Relevancia,Confianza_homologacion,Casa3_regla_23mar,Kg_por_unidad,Precio_por_kg
FERRETERIA EPA S.A.,400055010000058373,2025-11-03,Bisagra recta 35 m,12.0,682.3,8187.599999999999,Comprobante_Electronico_3101354271_00400055010000058373.PDF,1055,Cerrajería,Puertas y cerraduras,Material permanente,Unidad,Puertas,3,Alta,No,,
FERRETERIA EPA S.A.,400055010000058373,2025-11-03,Thinner premium 1,1.0,2147.79,2147.79,Comprobante_Electronico_3101354271_00400055010000058373.PDF,1056,Thinner / diluyente,Pintura,Consumible de obra,Unidad,Pintura,3,Alta,No,,
FERRETERIA EPA S.A.,400055010000058373,2025-11-03,Plata toma tr w,5.0,1278.76,6393.8,Comprobante_Electronico_3101354271_00400055010000058373.PDF,1057,Interruptor / toma / caja eléctrica,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000058373,2025-11-03,Pata plastica c/n,20.0,313.27,6265.4,Comprobante_Electronico_3101354271_00400055010000058373.PDF,1058,Herraje mobiliario,Carpintería y mobiliario,Material permanente,Unidad,Mobiliario,3,Media,No,,
FERRETERIA EPA S.A.,400055010000058373,2025-11-03,Empot led 6w lf,1.0,1396.46,1396.46,Comprobante_Electronico_3101354271_00400055010000058373.PDF,1059,Iluminación LED,Electricidad,Material permanente,Unidad,Iluminación,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000058373,2025-11-03,Cemento contacto 4,1.0,1796.46,1796.46,Comprobante_Electronico_3101354271_00400055010000058373.PDF,1060,Cemento contacto,Adhesivos,Consumible de obra,Unidad,Carpintería y acabados,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000058373,2025-11-03,Soporte tubo,3.0,2209.73,6629.1900000000005,Comprobante_Electronico_3101354271_00400055010000058373.PDF,1061,Carpintería / herraje (genérico),Carpintería y mobiliario,Material permanente,Unidad,Mobiliario,3,Media,No,,
FERRETERIA EPA S.A.,400055010000058373,2025-11-03,Rodapie alu 10x400,1.0,5315.04,5315.04,Comprobante_Electronico_3101354271_00400055010000058373.PDF,1062,Rodapié,Pisos y enchapes,Material permanente,Unidad,Pisos y enchapes,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000058373,2025-11-03,Pino seco cep 19x4,5.0,884.96,4424.8,Comprobante_Electronico_3101354271_00400055010000058373.PDF,1063,Madera pino,Madera,Material/consumible,Unidad,Formaleta|Carpintería,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000058373,2025-11-03,Mueble baÑo lavama,1.0,50092.92,50092.92,Comprobante_Electronico_3101354271_00400055010000058373.PDF,1064,Mueble de baño,Sanitarios,Material permanente,Unidad,Aparatos sanitarios,3,Alta,No,,
FERRETERIA EPA S.A.,600053010000044288,2025-11-04,Tapacanto concrete,10.0,126.55,1265.5,Comprobante_Electronico_3101354271_00600053010000044288.PDF,1065,Tapacanto,Carpintería y mobiliario,Material permanente,Unidad,Mobiliario,3,Alta,No,,
FERRETERIA EPA S.A.,600053010000044288,2025-11-04,Tpcanto grafito 22,10.0,112.39,1123.9,Comprobante_Electronico_3101354271_00600053010000044288.PDF,1066,Canto PVC mobiliario,Carpintería y mobiliario,Material permanente,Unidad,Mobiliario,3,Alta,No,,
FERRETERIA EPA S.A.,600053010000044288,2025-11-04,Sifon flex corruga,3.0,1203.54,3610.62,Comprobante_Electronico_3101354271_00600053010000044288.PDF,1067,Sifón sanitario,Plomería sanitaria,Material permanente,Unidad,Instalación sanitaria,2,Alta,No,,
FERRETERIA EPA S.A.,600053010000044288,2025-11-04,Soporte telefono m,1.0,4560.18,4560.18,Comprobante_Electronico_3101354271_00600053010000044288.PDF,1068,Carpintería / herraje (genérico),Carpintería y mobiliario,Material permanente,Unidad,Mobiliario,3,Media,No,,
FERRETERIA EPA S.A.,400055010000058438,2025-11-04,Bon prem oro gris,2.0,8640.71,17281.42,Comprobante_Electronico_3101354271_00400055010000058438.PDF,1069,Bon Prem Oro Gris,Otros insumos,Otro registrado,Unidad,Otros,4,Baja,No,,
FERRETERIA EPA S.A.,400055010000058438,2025-11-04,Transmisor fm blue,1.0,6946.9,6946.9,Comprobante_Electronico_3101354271_00400055010000058438.PDF,1070,Transmisor Fm Blue,Otros insumos,Otro registrado,Unidad,Otros,4,Baja,No,,
FERRETERIA EPA S.A.,400055010000058438,2025-11-04,Tb abst lav evlb-a,4.0,1928.32,7713.28,Comprobante_Electronico_3101354271_00400055010000058438.PDF,1071,Accesorio hidrosanitario (genérico),Plomería,Material permanente,Unidad,Instalaciones hidrosanitarias,2,Media,No,,
FERRETERIA EPA S.A.,400055010000058438,2025-11-04,Soporte tubo,3.0,2209.73,6629.1900000000005,Comprobante_Electronico_3101354271_00400055010000058438.PDF,1072,Carpintería / herraje (genérico),Carpintería y mobiliario,Material permanente,Unidad,Mobiliario,3,Media,No,,
FERRETERIA EPA S.A.,400055010000058438,2025-11-04,Tub abst 1/2x1/2x1,3.0,1908.85,5726.549999999999,Comprobante_Electronico_3101354271_00400055010000058438.PDF,1073,Manguera / abasto flexible,Plomería,Material permanente,Unidad,Instalaciones hidrosanitarias,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000058438,2025-11-04,Riel c/l extensio,1.0,3991.15,3991.15,Comprobante_Electronico_3101354271_00400055010000058438.PDF,1074,Riel / soporte mobiliario,Carpintería y mobiliario,Material permanente,Unidad,Mobiliario,3,Alta,No,,
FERRETERIA EPA S.A.,400055010000058438,2025-11-04,Push-to-open senci,8.0,405.31,3242.48,Comprobante_Electronico_3101354271_00400055010000058438.PDF,1075,Herraje mobiliario,Carpintería y mobiliario,Material permanente,Unidad,Mobiliario,3,Media,No,,
FERRETERIA EPA S.A.,400055010000058438,2025-11-04,Cargador inalambri,1.0,14316.81,14316.81,Comprobante_Electronico_3101354271_00400055010000058438.PDF,1076,Compra no constructiva,No constructivo,No incorporado,Unidad,No aplica,5,Alta,No,,
FERRETERIA EPA S.A.,400055010000058438,2025-11-04,Anclaje radial 10,3.0,492.92,1478.76,Comprobante_Electronico_3101354271_00400055010000058438.PDF,1077,Tornillo / fijación,Ferretería,Consumible de obra,Unidad,Múltiples etapas,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000058438,2025-11-04,Llave mm 1/2x1/21/,2.0,2769.91,5539.82,Comprobante_Electronico_3101354271_00400055010000058438.PDF,1078,Llave / válvula hidráulica,Plomería,Material permanente,Unidad,Instalaciones hidrosanitarias,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000058438,2025-11-04,Metal plan 8x1 1 2,2.0,272.57,545.14,Comprobante_Electronico_3101354271_00400055010000058438.PDF,1079,Metal / perfil (genérico),Estructura metálica,Material permanente,Unidad,Estructura|Cubierta,2,Media,No,,
FERRETERIA EPA S.A.,400055010000058438,2025-11-04,"Metal red 10x2""",2.0,272.57,545.14,Comprobante_Electronico_3101354271_00400055010000058438.PDF,1080,Metal / perfil (genérico),Estructura metálica,Material permanente,Unidad,Estructura|Cubierta,2,Media,No,,
FERRETERIA EPA S.A.,400055010000058438,2025-11-04,Anclaje radial 10,1.0,492.92,492.92,Comprobante_Electronico_3101354271_00400055010000058438.PDF,1081,Tornillo / fijación,Ferretería,Consumible de obra,Unidad,Múltiples etapas,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000058438,2025-11-04,Grifo para lavaman,2.0,13018.58,26037.16,Comprobante_Electronico_3101354271_00400055010000058438.PDF,1082,Lavamanos,Sanitarios,Material permanente,Unidad,Aparatos sanitarios,3,Alta,No,,
FERRETERIA EPA S.A.,400055010000058438,2025-11-04,Lav adda blanco,2.0,20114.16,40228.32,Comprobante_Electronico_3101354271_00400055010000058438.PDF,1083,Accesorio hidrosanitario (genérico),Plomería,Material permanente,Unidad,Instalaciones hidrosanitarias,2,Media,No,,
FERRETERIA EPA S.A.,400055010000058438,2025-11-04,Freg. ac. inox.neg,1.0,107964.6,107964.6,Comprobante_Electronico_3101354271_00400055010000058438.PDF,1084,Fregadero,Cocina,Material permanente,Unidad,Mobiliario y cocina,4,Alta,No,,
FERRETERIA EPA S.A.,500058010000005268,2025-11-05,Felpa antigot 9x3/,1.0,1942.48,1942.48,Comprobante_Electronico_3101354271_00500058010000005268.PDF,1085,Brocha / felpa pintura,Pintura,Herramienta/equipo,Unidad,Pintura,3,Alta,No,,
FERRETERIA EPA S.A.,500058010000005268,2025-11-05,Felpa antigot 9x1/,1.0,2256.64,2256.64,Comprobante_Electronico_3101354271_00500058010000005268.PDF,1086,Brocha / felpa pintura,Pintura,Herramienta/equipo,Unidad,Pintura,3,Alta,No,,
FERRETERIA EPA S.A.,500042010000026161,2025-11-05,Pre seal blc 5gal,2.0,39778.76,79557.52,Comprobante_Electronico_3101354271_00500042010000026161.PDF,1087,Sellador concreto,Pintura,Material permanente,Envase 5 gal,Pintura,3,Alta,No,,
FERRETERIA EPA S.A.,400055010000058580,2025-11-06,Esterilizador port,3.0,1371.68,4115.04,Comprobante_Electronico_3101354271_00400055010000058580.PDF,1088,Esterilizador Port,Otros insumos,Otro registrado,Unidad,Otros,4,Baja,No,,
FERRETERIA EPA S.A.,400055010000058580,2025-11-06,Amplificador anten,1.0,6150.44,6150.44,Comprobante_Electronico_3101354271_00400055010000058580.PDF,1089,Amplificador Anten,Otros insumos,Otro registrado,Unidad,Otros,4,Baja,No,,
FERRETERIA EPA S.A.,400055010000058580,2025-11-06,Cord spt #16 negro,3.0,260.18,780.54,Comprobante_Electronico_3101354271_00400055010000058580.PDF,1090,Cord Spt #16 Negro,Otros insumos,Otro registrado,Unidad,Otros,4,Baja,No,,
FERRETERIA EPA S.A.,400055010000058580,2025-11-06,"Bush hg 3/4"" x 1/2",1.0,226.55,226.55,Comprobante_Electronico_3101354271_00400055010000058580.PDF,1091,"Bush Hg 3/4"" X 1/2",Otros insumos,Otro registrado,Unidad,Otros,4,Baja,No,,
FERRETERIA EPA S.A.,400055010000058580,2025-11-06,Niple hg 1/2 tdo r,1.0,131.86,131.86,Comprobante_Electronico_3101354271_00400055010000058580.PDF,1092,Niple / accesorio HG,Plomería,Material permanente,Unidad,Instalaciones hidrosanitarias,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000058580,2025-11-06,Cocina 50a 3p-3w,3.0,1676.99,5030.97,Comprobante_Electronico_3101354271_00400055010000058580.PDF,1093,Enchufe / apagador,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000058580,2025-11-06,"Mini rasp 1 13 16""",1.0,876.11,876.11,Comprobante_Electronico_3101354271_00400055010000058580.PDF,1094,"Mini Rasp 1 13 16""",Otros insumos,Otro registrado,Unidad,Otros,4,Baja,No,,
FERRETERIA EPA S.A.,400055010000058580,2025-11-06,Hoja snap-off rep,1.0,2543.36,2543.36,Comprobante_Electronico_3101354271_00400055010000058580.PDF,1095,Hoja Snap-Off Rep,Otros insumos,Otro registrado,Unidad,Otros,4,Baja,No,,
FERRETERIA EPA S.A.,400055010000058580,2025-11-06,Natural estandar 1,1.0,748.67,748.67,Comprobante_Electronico_3101354271_00400055010000058580.PDF,1096,Pintura / laca / tinte,Pintura,Material permanente,Unidad,Pintura,3,Alta,No,,
FERRETERIA EPA S.A.,400055010000058580,2025-11-06,Plata int doble w,1.0,1365.49,1365.49,Comprobante_Electronico_3101354271_00400055010000058580.PDF,1097,Accesorio eléctrico,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000058580,2025-11-06,Thinner premium 1,1.0,5912.39,5912.39,Comprobante_Electronico_3101354271_00400055010000058580.PDF,1098,Thinner / diluyente,Pintura,Consumible de obra,Unidad,Pintura,3,Alta,No,,
FERRETERIA EPA S.A.,400055010000058580,2025-11-06,Pasta gypsum 1gal,1.0,3549.56,3549.56,Comprobante_Electronico_3101354271_00400055010000058580.PDF,1099,Pasta / masilla gypsum,Gypsum y liviano,Material permanente,Envase 1 gal,Cielos y divisiones,3,Alta,No,,
FERRETERIA EPA S.A.,400055010000058580,2025-11-06,Sellador madera te,1.0,4099.12,4099.12,Comprobante_Electronico_3101354271_00400055010000058580.PDF,1100,Tinte / sellador madera,Pintura madera,Material permanente,Unidad,Carpintería y acabados,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000058626,2025-11-07,Riel push 4.5x40cm,1.0,3555.75,3555.75,Comprobante_Electronico_3101354271_00400055010000058626.PDF,1101,Riel / soporte mobiliario,Carpintería y mobiliario,Material permanente,Unidad,Mobiliario,3,Alta,No,,
FERRETERIA EPA S.A.,400055010000058626,2025-11-07,Natural estandar 1,2.0,748.67,1497.34,Comprobante_Electronico_3101354271_00400055010000058626.PDF,1102,Pintura / laca / tinte,Pintura,Material permanente,Unidad,Pintura,3,Alta,No,,
FERRETERIA EPA S.A.,400055010000058626,2025-11-07,Natural estandar 2,1.0,876.99,876.99,Comprobante_Electronico_3101354271_00400055010000058626.PDF,1103,Pintura / laca / tinte,Pintura,Material permanente,Unidad,Pintura,3,Alta,No,,
FERRETERIA EPA S.A.,400055010000058626,2025-11-07,Masking 24mmx55m,1.0,1152.21,1152.21,Comprobante_Electronico_3101354271_00400055010000058626.PDF,1104,Cinta masking,Pintura,Consumible de obra,Unidad,Pintura,3,Alta,No,,
FERRETERIA EPA S.A.,400055010000058626,2025-11-07,Cemento contacto 4,1.0,1796.46,1796.46,Comprobante_Electronico_3101354271_00400055010000058626.PDF,1105,Cemento contacto,Adhesivos,Consumible de obra,Unidad,Carpintería y acabados,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000058626,2025-11-07,Esponja expandible,1.0,1048.67,1048.67,Comprobante_Electronico_3101354271_00400055010000058626.PDF,1106,Esponja Expandible,Otros insumos,Otro registrado,Unidad,Otros,4,Baja,No,,
FERRETERIA EPA S.A.,400055010000058626,2025-11-07,Gancho vertical pa,1.0,3741.59,3741.59,Comprobante_Electronico_3101354271_00400055010000058626.PDF,1107,Riel / soporte mobiliario,Carpintería y mobiliario,Material permanente,Unidad,Mobiliario,3,Alta,No,,
FERRETERIA EPA S.A.,400055010000058626,2025-11-07,Anclaje gypsum #8,3.0,165.49,496.47,Comprobante_Electronico_3101354271_00400055010000058626.PDF,1108,Tornillo / fijación,Ferretería,Consumible de obra,Unidad,Múltiples etapas,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000058626,2025-11-07,Ancla pop togg 3/4,1.0,358.41,358.41,Comprobante_Electronico_3101354271_00400055010000058626.PDF,1109,Ancla Pop Togg 3/4,Otros insumos,Otro registrado,Unidad,Otros,4,Baja,No,,
FERRETERIA EPA S.A.,400055010000058735,2025-11-10,Cuartilla rio pri,3.0,13889.38,41668.14,Comprobante_Electronico_3101354271_00400055010000058735.PDF,1110,Piedra / agregado,Agregados,Material permanente,m³,Cimentación|Estructura|Contrapiso,1,Alta,No,,
FERRETERIA EPA S.A.,400055010000058733,2025-11-10,"Semiduro 1x12"" 3v",4.0,3429.2,13716.8,Comprobante_Electronico_3101354271_00400055010000058733.PDF,1111,Semiduro madera,Madera,Consumible de obra,Unidad,Formaleta|Carpintería,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000058733,2025-11-10,Semidu 47x72x3344,8.0,2693.81,21550.48,Comprobante_Electronico_3101354271_00400055010000058733.PDF,1112,Madera semiduro,Madera,Material/consumible,Unidad,Formaleta|Carpintería,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000058733,2025-11-10,Tub cond tipo a 1/,20.0,858.41,17168.2,Comprobante_Electronico_3101354271_00400055010000058733.PDF,1113,Conduit eléctrico,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000058733,2025-11-10,Cur cond tipo a 1/,20.0,400.0,8000.0,Comprobante_Electronico_3101354271_00400055010000058733.PDF,1114,Conduit / accesorio,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000058733,2025-11-10,Cilindro de gas 22,1.0,1329.2,1329.2,Comprobante_Electronico_3101354271_00400055010000058733.PDF,1115,Gas butano,Consumibles,Consumible de obra,Unidad,Múltiples etapas,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000058733,2025-11-10,Pega pvc 473ml-1pi,1.0,4944.25,4944.25,Comprobante_Electronico_3101354271_00400055010000058733.PDF,1116,Accesorio hidrosanitario (genérico),Plomería,Material permanente,Unidad,Instalaciones hidrosanitarias,2,Media,No,,
FERRETERIA EPA S.A.,400055010000058733,2025-11-10,Clavo acero 3.5x50,2.0,6384.96,12769.92,Comprobante_Electronico_3101354271_00400055010000058733.PDF,1117,Clavo,Ferretería,Consumible de obra,Unidad,Múltiples etapas,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000058733,2025-11-10,Negro 1.68mm #16,15.0,511.5,7672.5,Comprobante_Electronico_3101354271_00400055010000058733.PDF,1118,Alambre negro recocido #16,Acero refuerzo,Consumible de obra,Unidad,Cimentación|Estructura,1,Alta,No,,
FERRETERIA EPA S.A.,400055010000058733,2025-11-10,"Tubo sch40 1/2"" 6m",6.0,2595.58,15573.48,Comprobante_Electronico_3101354271_00400055010000058733.PDF,1119,PVC presión SCH40 1/2 in x 6 m,Plomería potable,Material permanente,Pieza 6 m,Agua potable,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000058733,2025-11-10,Deformada #3 g40 6,8.0,1246.9,9975.2,Comprobante_Electronico_3101354271_00400055010000058733.PDF,1120,Varilla #3,Acero refuerzo,Material permanente,Pieza #3 x 6 m,Cimentación|Estructura|Contrapiso,1,Alta,No,,
FERRETERIA EPA S.A.,400055010000058733,2025-11-10,Pino seco cep 19x6,5.0,1338.94,6694.700000000001,Comprobante_Electronico_3101354271_00400055010000058733.PDF,1121,Madera pino,Madera,Material/consumible,Unidad,Formaleta|Carpintería,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000058733,2025-11-10,"Teflon 3/4""",1.0,1292.04,1292.04,Comprobante_Electronico_3101354271_00400055010000058733.PDF,1122,Cinta teflón,Plomería,Consumible de obra,Unidad,Instalaciones hidrosanitarias,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000058728,2025-11-10,"Semiduro 1x12"" 3v",4.0,3429.2,13716.8,Comprobante_Electronico_3101354271_00400055010000058728.PDF,1123,Semiduro madera,Madera,Consumible de obra,Unidad,Formaleta|Carpintería,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000058728,2025-11-10,Semidu 47x72x3344,8.0,2693.81,21550.48,Comprobante_Electronico_3101354271_00400055010000058728.PDF,1124,Madera semiduro,Madera,Material/consumible,Unidad,Formaleta|Carpintería,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000058728,2025-11-10,Arena corriente ta,3.0,14269.91,42809.729999999996,Comprobante_Electronico_3101354271_00400055010000058728.PDF,1125,Arena,Agregados,Material permanente,m³,Cimentación|Estructura|Mampostería|Contrapiso,1,Alta,No,,
FERRETERIA EPA S.A.,400055010000058728,2025-11-10,Cuartilla rio pri,3.0,13889.38,41668.14,Comprobante_Electronico_3101354271_00400055010000058728.PDF,1126,Piedra / agregado,Agregados,Material permanente,m³,Cimentación|Estructura|Contrapiso,1,Alta,No,,
FERRETERIA EPA S.A.,400055010000058728,2025-11-10,Tub cond tipo a 1/,20.0,858.41,17168.2,Comprobante_Electronico_3101354271_00400055010000058728.PDF,1127,Conduit eléctrico,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000058728,2025-11-10,Cur cond tipo a 1/,20.0,400.0,8000.0,Comprobante_Electronico_3101354271_00400055010000058728.PDF,1128,Conduit / accesorio,Electricidad,Material permanente,Unidad,Instalación eléctrica,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000058728,2025-11-10,Cilindro de gas 22,1.0,1329.2,1329.2,Comprobante_Electronico_3101354271_00400055010000058728.PDF,1129,Gas butano,Consumibles,Consumible de obra,Unidad,Múltiples etapas,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000058728,2025-11-10,Pega pvc 473ml-1pi,1.0,4944.25,4944.25,Comprobante_Electronico_3101354271_00400055010000058728.PDF,1130,Accesorio hidrosanitario (genérico),Plomería,Material permanente,Unidad,Instalaciones hidrosanitarias,2,Media,No,,
FERRETERIA EPA S.A.,400055010000058728,2025-11-10,Clavo acero 3.5x50,2.0,6384.96,12769.92,Comprobante_Electronico_3101354271_00400055010000058728.PDF,1131,Clavo,Ferretería,Consumible de obra,Unidad,Múltiples etapas,4,Alta,No,,
FERRETERIA EPA S.A.,400055010000058728,2025-11-10,Negro 1.68mm #16,15.0,511.5,7672.5,Comprobante_Electronico_3101354271_00400055010000058728.PDF,1132,Alambre negro recocido #16,Acero refuerzo,Consumible de obra,Unidad,Cimentación|Estructura,1,Alta,No,,
FERRETERIA EPA S.A.,400055010000058728,2025-11-10,"Tubo sch40 1/2"" 6m",6.0,2595.58,15573.48,Comprobante_Electronico_3101354271_00400055010000058728.PDF,1133,PVC presión SCH40 1/2 in x 6 m,Plomería potable,Material permanente,Pieza 6 m,Agua potable,2,Alta,No,,
FERRETERIA EPA S.A.,400055010000058728,2025-11-10,Deformada #3 g40 6,8.0,1246.9,9975.2,Comprobante_Electronico_3101354271_00400055010000058728.PDF,1134,Varilla #3,Acero refuerzo,Material permanente,Pieza #3 x 6 m,Cimentación|Estructura|Contrapiso,1,Alta,No,,
